po_id,product_id,supplier_id,warehouse_id,order_date,expected_date,received_date,order_qty,received_qty
PO_09612,PRD_3276,SUP_121,WH_040,2022-03-03,2022-03-06,2022-03-06,177,177.0
PO_09613,PRD_3616,SUP_078,WH_015,2024-09-01,2024-09-02,2024-09-02,35,35.0
PO_09614,PRD_2265,SUP_170,WH_069,2022-03-15,2022-03-23,2022-03-23,304,304.0
PO_09615,PRD_3074,SUP_179,WH_011,2023-11-13,2023-11-17,2023-11-17,216,216.0
PO_09616,PRD_4899,SUP_106,WH_002,2022-12-17,2022-12-18,2022-12-18,392,392.0
PO_09617,PRD_3912,SUP_027,WH_002,2022-05-06,2022-05-18,2022-05-19,427,283.0
PO_09618,PRD_0883,SUP_171,WH_068,2022-11-25,2022-12-01,2022-12-01,484,395.0
PO_09619,PRD_0909,SUP_185,WH_051,2023-08-08,2023-08-22,2023-08-26,293,293.0
PO_09620,PRD_2047,SUP_145,WH_031,2022-10-01,2022-10-08,2022-10-08,376,250.0
PO_09621,PRD_0938,SUP_076,WH_001,2023-10-01,2023-10-03,2023-10-10,144,94.0
PO_09622,PRD_1834,SUP_117,WH_073,2023-08-05,2023-08-17,2023-08-19,361,361.0
PO_09623,PRD_4699,SUP_135,WH_018,2023-12-07,2023-12-15,,183,
PO_09624,PRD_1219,SUP_132,WH_068,2024-02-15,2024-02-19,2024-02-19,162,162.0
PO_09625,PRD_1549,SUP_189,WH_059,2024-01-16,2024-01-29,,343,
PO_09626,PRD_0015,SUP_196,WH_077,2023-03-03,2023-03-16,2023-03-16,109,109.0
PO_09627,PRD_1427,SUP_141,WH_054,2025-05-02,2025-05-14,2025-05-14,317,198.0
PO_09628,PRD_1604,SUP_138,WH_029,2025-01-16,2025-01-24,2025-01-24,121,76.0
PO_09629,PRD_0100,SUP_028,WH_020,2024-12-01,2024-12-13,2024-12-13,100,80.0
PO_09630,PRD_2645,SUP_091,WH_021,2024-08-03,2024-08-04,2024-08-12,218,218.0
PO_09631,PRD_0335,SUP_098,WH_050,2024-12-10,2024-12-20,,498,
PO_09632,PRD_1131,SUP_131,WH_017,2025-05-05,2025-05-12,2025-05-12,235,235.0
PO_09633,PRD_2485,SUP_119,WH_068,2023-06-12,2023-06-18,2023-06-18,145,99.0
PO_09634,PRD_2203,SUP_089,WH_076,2023-10-01,2023-10-08,,356,
PO_09635,PRD_4195,SUP_106,WH_065,2024-02-25,2024-02-26,2024-02-26,197,197.0
PO_09636,PRD_3559,SUP_011,WH_078,2025-11-14,2025-11-25,2025-11-27,234,234.0
PO_09637,PRD_1390,SUP_174,WH_076,2024-12-23,2024-12-31,2025-01-03,415,415.0
PO_09638,PRD_3798,SUP_045,WH_052,2023-05-14,2023-05-28,2023-05-28,185,185.0
PO_09639,PRD_0178,SUP_109,WH_035,2024-07-06,2024-07-11,2024-07-11,33,22.0
PO_09640,PRD_4572,SUP_021,WH_024,2023-01-09,2023-01-19,2023-01-26,187,187.0
PO_09641,PRD_1392,SUP_144,WH_056,2025-10-27,2025-10-29,2025-10-29,68,68.0
PO_09642,PRD_1085,SUP_057,WH_059,2025-05-17,2025-05-22,2025-05-22,50,50.0
PO_09643,PRD_4023,SUP_197,WH_021,2022-07-12,2022-07-21,2022-07-21,368,368.0
PO_09644,PRD_1752,SUP_058,WH_074,2024-12-01,2024-12-02,2024-12-02,463,463.0
PO_09645,PRD_4013,SUP_125,WH_038,2022-10-08,2022-10-12,2022-10-12,113,113.0
PO_09646,PRD_0429,SUP_038,WH_010,2023-04-06,2023-04-15,2023-04-15,270,270.0
PO_09647,PRD_2185,SUP_177,WH_079,2025-02-25,2025-02-26,2025-03-06,242,242.0
PO_09648,PRD_4394,SUP_089,WH_045,2023-02-23,2023-03-02,2023-03-02,431,431.0
PO_09649,PRD_0078,SUP_034,WH_053,2024-11-20,2024-12-01,2024-12-01,118,118.0
PO_09650,PRD_1857,SUP_087,WH_016,2023-03-06,2023-03-18,2023-03-23,478,478.0
PO_09651,PRD_1957,SUP_056,WH_069,2023-02-15,2023-03-01,2023-03-01,465,356.0
PO_09652,PRD_3681,SUP_180,WH_078,2023-01-22,2023-01-28,2023-01-29,400,400.0
PO_09653,PRD_2592,SUP_119,WH_039,2025-06-14,2025-06-20,2025-06-20,50,50.0
PO_09654,PRD_4576,SUP_112,WH_043,2022-10-06,2022-10-12,2022-10-12,244,244.0
PO_09655,PRD_1112,SUP_044,WH_030,2022-04-16,2022-04-27,2022-04-27,425,425.0
PO_09656,PRD_0590,SUP_067,WH_054,2025-01-18,2025-01-22,2025-01-23,453,453.0
PO_09657,PRD_1830,SUP_196,WH_005,2023-10-09,2023-10-22,2023-10-22,354,354.0
PO_09658,PRD_4523,SUP_012,WH_009,2025-09-09,2025-09-22,2025-09-22,436,436.0
PO_09659,PRD_1576,SUP_087,WH_034,2022-05-10,2022-05-22,2022-05-22,477,477.0
PO_09660,PRD_0124,SUP_065,WH_033,2024-07-05,2024-07-13,2024-07-13,229,189.0
PO_09661,PRD_1193,SUP_061,WH_008,2022-01-18,2022-01-30,2022-01-30,135,135.0
PO_09662,PRD_4029,SUP_114,WH_026,2023-12-25,2024-01-05,2024-01-05,339,339.0
PO_09663,PRD_0102,SUP_191,WH_058,2023-11-09,2023-11-23,2023-11-23,264,264.0
PO_09664,PRD_2037,SUP_008,WH_016,2022-01-13,2022-01-20,,82,
PO_09665,PRD_4492,SUP_077,WH_061,2022-06-02,2022-06-05,2022-06-05,186,186.0
PO_09666,PRD_4995,SUP_159,WH_044,2022-07-13,2022-07-25,2022-07-25,396,345.0
PO_09667,PRD_1403,SUP_136,WH_018,2024-04-13,2024-04-20,2024-04-23,202,201.0
PO_09668,PRD_3558,SUP_024,WH_059,2024-10-22,2024-10-31,2024-10-31,51,51.0
PO_09669,PRD_3429,SUP_153,WH_075,2025-06-23,2025-06-27,2025-06-27,66,39.0
PO_09670,PRD_0015,SUP_196,WH_041,2025-11-23,2025-12-06,2025-12-06,57,57.0
PO_09671,PRD_3957,SUP_173,WH_025,2022-04-14,2022-04-15,2022-04-15,254,254.0
PO_09672,PRD_1905,SUP_098,WH_067,2024-03-01,2024-03-11,2024-03-11,319,319.0
PO_09673,PRD_0481,SUP_140,WH_007,2025-08-01,2025-08-12,2025-08-18,104,63.0
PO_09674,PRD_4814,SUP_195,WH_002,2025-06-24,2025-06-27,2025-06-27,231,154.0
PO_09675,PRD_4581,SUP_170,WH_007,2022-12-07,2022-12-15,2022-12-17,360,360.0
PO_09676,PRD_4581,SUP_170,WH_022,2025-06-22,2025-06-30,2025-07-08,424,424.0
PO_09677,PRD_0031,SUP_191,WH_026,2022-06-25,2022-07-09,2022-07-09,146,146.0
PO_09678,PRD_4341,SUP_147,WH_062,2025-09-23,2025-10-03,2025-10-03,48,48.0
PO_09679,PRD_2379,SUP_078,WH_014,2025-03-12,2025-03-13,2025-03-13,99,99.0
PO_09680,PRD_1316,SUP_061,WH_055,2022-12-26,2023-01-07,2023-01-07,418,418.0
PO_09681,PRD_0644,SUP_138,WH_051,2025-01-10,2025-01-18,2025-01-22,451,451.0
PO_09682,PRD_1143,SUP_127,WH_077,2023-12-22,2024-01-01,,441,
PO_09683,PRD_2909,SUP_091,WH_047,2025-11-15,2025-11-16,2025-11-16,311,311.0
PO_09684,PRD_3952,SUP_173,WH_007,2022-05-17,2022-05-18,2022-05-18,471,471.0
PO_09685,PRD_0732,SUP_028,WH_041,2023-11-19,2023-12-01,2023-12-01,97,84.0
PO_09686,PRD_1434,SUP_017,WH_007,2025-06-26,2025-06-29,2025-06-29,125,125.0
PO_09687,PRD_1133,SUP_127,WH_067,2024-10-18,2024-10-28,2024-10-28,452,331.0
PO_09688,PRD_3071,SUP_193,WH_068,2023-06-13,2023-06-15,2023-06-15,159,159.0
PO_09689,PRD_2085,SUP_056,WH_079,2022-08-04,2022-08-18,2022-08-18,470,470.0
PO_09690,PRD_1234,SUP_060,WH_038,2025-09-08,2025-09-18,2025-09-18,222,222.0
PO_09691,PRD_0476,SUP_027,WH_040,2024-08-11,2024-08-23,2024-08-23,483,483.0
PO_09692,PRD_4184,SUP_080,WH_035,2023-05-14,2023-05-15,2023-05-18,163,163.0
PO_09693,PRD_0189,SUP_014,WH_002,2025-12-14,2025-12-27,2025-12-29,55,55.0
PO_09694,PRD_0803,SUP_018,WH_006,2024-06-09,2024-06-15,,239,
PO_09695,PRD_0554,SUP_134,WH_056,2023-03-25,2023-03-26,2023-03-26,96,96.0
PO_09696,PRD_0212,SUP_065,WH_056,2024-08-19,2024-08-27,2024-08-27,458,374.0
PO_09697,PRD_2002,SUP_160,WH_002,2024-04-03,2024-04-08,,346,
PO_09698,PRD_1316,SUP_061,WH_035,2025-06-05,2025-06-17,2025-06-21,131,131.0
PO_09699,PRD_1765,SUP_014,WH_045,2023-01-15,2023-01-28,2023-02-05,223,223.0
PO_09700,PRD_0110,SUP_109,WH_048,2023-06-14,2023-06-19,,131,
PO_09701,PRD_2185,SUP_177,WH_023,2024-05-24,2024-05-25,2024-06-01,87,87.0
PO_09702,PRD_4095,SUP_127,WH_037,2023-05-07,2023-05-17,2023-05-24,120,73.0
PO_09703,PRD_4506,SUP_122,WH_016,2025-01-03,2025-01-07,2025-01-07,20,20.0
PO_09704,PRD_2051,SUP_200,WH_023,2024-03-08,2024-03-12,2024-03-12,168,168.0
PO_09705,PRD_0921,SUP_184,WH_047,2024-05-24,2024-05-27,2024-05-30,306,306.0
PO_09706,PRD_1975,SUP_145,WH_073,2023-01-23,2023-01-30,,416,
PO_09707,PRD_4713,SUP_059,WH_002,2025-05-20,2025-05-23,2025-05-23,326,326.0
PO_09708,PRD_4741,SUP_199,WH_073,2025-07-26,2025-07-27,2025-08-04,480,480.0
PO_09709,PRD_2743,SUP_063,WH_064,2023-02-14,2023-02-25,2023-03-05,384,384.0
PO_09710,PRD_3170,SUP_195,WH_071,2022-04-26,2022-04-29,2022-04-29,37,37.0
PO_09711,PRD_4275,SUP_024,WH_014,2023-02-11,2023-02-20,2023-02-20,450,450.0
PO_09712,PRD_1534,SUP_008,WH_050,2023-01-26,2023-02-02,2023-02-05,363,363.0
PO_09713,PRD_3227,SUP_116,WH_019,2025-06-02,2025-06-11,2025-06-11,499,499.0
PO_09714,PRD_0971,SUP_033,WH_074,2024-09-07,2024-09-21,2024-09-25,97,97.0
PO_09715,PRD_1632,SUP_192,WH_074,2022-05-05,2022-05-07,,26,
PO_09716,PRD_2619,SUP_146,WH_073,2022-01-19,2022-02-02,,300,
PO_09717,PRD_1877,SUP_005,WH_020,2025-12-03,2025-12-07,2025-12-07,306,306.0
PO_09718,PRD_2182,SUP_102,WH_004,2025-08-04,2025-08-11,2025-08-11,307,307.0
PO_09719,PRD_3161,SUP_107,WH_031,2024-02-05,2024-02-11,,31,
PO_09720,PRD_1148,SUP_099,WH_012,2022-11-21,2022-11-27,,396,
PO_09721,PRD_4537,SUP_106,WH_024,2022-09-02,2022-09-03,,317,
PO_09722,PRD_3634,SUP_032,WH_003,2025-12-25,2026-01-08,2026-01-09,67,67.0
PO_09723,PRD_3201,SUP_170,WH_018,2022-10-01,2022-10-09,2022-10-09,118,118.0
PO_09724,PRD_0777,SUP_077,WH_006,2023-12-22,2023-12-25,2023-12-25,477,477.0
PO_09725,PRD_2452,SUP_155,WH_039,2022-04-02,2022-04-03,,232,
PO_09726,PRD_3867,SUP_126,WH_054,2022-10-13,2022-10-16,2022-10-16,410,410.0
PO_09727,PRD_4038,SUP_142,WH_077,2024-12-18,2024-12-27,2024-12-27,482,482.0
PO_09728,PRD_4318,SUP_018,WH_073,2025-09-18,2025-09-24,2025-09-24,389,389.0
PO_09729,PRD_4265,SUP_071,WH_053,2022-10-25,2022-11-04,2022-11-04,415,415.0
PO_09730,PRD_1898,SUP_005,WH_026,2025-07-01,2025-07-05,2025-07-05,92,92.0
PO_09731,PRD_4527,SUP_196,WH_078,2025-06-18,2025-07-01,2025-07-01,240,240.0
PO_09732,PRD_2809,SUP_141,WH_020,2022-11-17,2022-11-29,2022-11-29,415,415.0
PO_09733,PRD_4193,SUP_065,WH_008,2022-12-24,2023-01-01,,376,
PO_09734,PRD_2514,SUP_049,WH_074,2024-12-24,2025-01-02,2025-01-02,500,500.0
PO_09735,PRD_2918,SUP_079,WH_022,2025-11-11,2025-11-16,2025-11-16,435,435.0
PO_09736,PRD_4563,SUP_020,WH_004,2022-08-15,2022-08-17,2022-08-17,497,497.0
PO_09737,PRD_2682,SUP_173,WH_029,2023-02-20,2023-02-21,,100,
PO_09738,PRD_4949,SUP_136,WH_043,2022-04-11,2022-04-18,2022-04-18,151,125.0
PO_09739,PRD_1594,SUP_125,WH_010,2025-04-15,2025-04-19,2025-04-22,168,168.0
PO_09740,PRD_0547,SUP_008,WH_039,2025-10-27,2025-11-03,2025-11-03,309,309.0
PO_09741,PRD_3963,SUP_172,WH_044,2023-11-26,2023-12-04,2023-12-11,476,476.0
PO_09742,PRD_0522,SUP_174,WH_078,2022-12-17,2022-12-25,2022-12-25,87,87.0
PO_09743,PRD_3364,SUP_140,WH_017,2025-07-09,2025-07-20,2025-07-27,103,103.0
PO_09744,PRD_3667,SUP_019,WH_032,2025-08-03,2025-08-15,2025-08-22,496,496.0
PO_09745,PRD_1483,SUP_164,WH_055,2024-12-21,2024-12-30,2024-12-30,67,67.0
PO_09746,PRD_2651,SUP_157,WH_066,2025-07-06,2025-07-07,2025-07-07,363,363.0
PO_09747,PRD_0026,SUP_155,WH_016,2025-02-24,2025-02-25,2025-02-25,383,383.0
PO_09748,PRD_2159,SUP_172,WH_052,2023-09-13,2023-09-21,2023-09-21,262,183.0
PO_09749,PRD_3472,SUP_009,WH_001,2022-08-21,2022-08-28,2022-08-28,85,85.0
PO_09750,PRD_3970,SUP_083,WH_039,2023-04-10,2023-04-21,2023-04-21,289,289.0
PO_09751,PRD_2905,SUP_142,WH_039,2022-09-14,2022-09-23,2022-09-23,221,221.0
PO_09752,PRD_3312,SUP_176,WH_016,2025-06-05,2025-06-16,2025-06-16,424,424.0
PO_09753,PRD_2703,SUP_078,WH_006,2022-07-05,2022-07-06,,102,
PO_09754,PRD_4346,SUP_058,WH_047,2022-01-20,2022-01-21,2022-01-21,146,96.0
PO_09755,PRD_4406,SUP_147,WH_003,2023-04-16,2023-04-26,2023-04-26,286,286.0
PO_09756,PRD_3287,SUP_058,WH_015,2024-11-20,2024-11-21,,240,
PO_09757,PRD_2841,SUP_050,WH_038,2025-07-01,2025-07-04,2025-07-04,83,75.0
PO_09758,PRD_2616,SUP_143,WH_060,2024-08-12,2024-08-21,2024-08-21,145,145.0
PO_09759,PRD_0498,SUP_028,WH_032,2025-03-22,2025-04-03,2025-04-03,125,116.0
PO_09760,PRD_0909,SUP_185,WH_012,2023-02-19,2023-03-05,2023-03-05,422,422.0
PO_09761,PRD_1096,SUP_107,WH_059,2025-02-02,2025-02-08,2025-02-16,83,56.0
PO_09762,PRD_3431,SUP_019,WH_050,2022-05-09,2022-05-21,2022-05-21,426,426.0
PO_09763,PRD_0075,SUP_001,WH_056,2024-07-05,2024-07-12,2024-07-20,315,315.0
PO_09764,PRD_3869,SUP_133,WH_080,2025-03-10,2025-03-19,2025-03-19,465,446.0
PO_09765,PRD_2879,SUP_078,WH_075,2022-03-25,2022-03-26,,487,
PO_09766,PRD_2236,SUP_177,WH_044,2024-06-14,2024-06-15,2024-06-15,349,349.0
PO_09767,PRD_0504,SUP_200,WH_051,2024-11-14,2024-11-18,2024-11-18,198,198.0
PO_09768,PRD_2656,SUP_091,WH_076,2024-05-11,2024-05-12,2024-05-12,431,290.0
PO_09769,PRD_1456,SUP_016,WH_035,2023-06-18,2023-06-29,2023-07-01,129,129.0
PO_09770,PRD_0483,SUP_046,WH_078,2025-06-15,2025-06-24,2025-06-27,233,233.0
PO_09771,PRD_0854,SUP_050,WH_044,2024-06-21,2024-06-24,,434,
PO_09772,PRD_1616,SUP_091,WH_051,2022-02-06,2022-02-07,2022-02-07,288,288.0
PO_09773,PRD_0541,SUP_149,WH_049,2025-11-27,2025-12-04,2025-12-12,242,186.0
PO_09774,PRD_0214,SUP_071,WH_032,2024-03-22,2024-04-01,2024-04-08,27,27.0
PO_09775,PRD_2875,SUP_178,WH_022,2022-12-07,2022-12-15,2022-12-15,416,407.0
PO_09776,PRD_1302,SUP_085,WH_026,2022-03-24,2022-03-26,2022-03-26,325,325.0
PO_09777,PRD_3103,SUP_197,WH_066,2024-06-08,2024-06-17,2024-06-17,455,455.0
PO_09778,PRD_4489,SUP_182,WH_030,2023-09-03,2023-09-07,2023-09-15,22,22.0
PO_09779,PRD_3326,SUP_019,WH_026,2022-09-13,2022-09-25,2022-09-25,372,372.0
PO_09780,PRD_3341,SUP_161,WH_070,2025-10-04,2025-10-09,2025-10-09,421,421.0
PO_09781,PRD_2248,SUP_102,WH_009,2024-08-01,2024-08-08,,434,
PO_09782,PRD_1232,SUP_161,WH_015,2023-06-23,2023-06-28,2023-06-28,95,95.0
PO_09783,PRD_3957,SUP_173,WH_007,2025-11-11,2025-11-12,2025-11-12,70,70.0
PO_09784,PRD_0910,SUP_141,WH_064,2022-12-26,2023-01-07,2023-01-07,79,79.0
PO_09785,PRD_1036,SUP_127,WH_053,2025-05-10,2025-05-20,,277,
PO_09786,PRD_0032,SUP_185,WH_026,2025-12-14,2025-12-28,2026-01-03,66,41.0
PO_09787,PRD_1735,SUP_145,WH_074,2024-12-17,2024-12-24,2024-12-25,406,406.0
PO_09788,PRD_0929,SUP_141,WH_043,2025-07-20,2025-08-01,2025-08-01,464,464.0
PO_09789,PRD_2551,SUP_126,WH_020,2023-12-07,2023-12-10,2023-12-10,496,496.0
PO_09790,PRD_4569,SUP_059,WH_014,2023-10-18,2023-10-21,,277,
PO_09791,PRD_0903,SUP_104,WH_019,2025-11-26,2025-12-04,2025-12-07,145,145.0
PO_09792,PRD_4038,SUP_142,WH_002,2024-11-06,2024-11-15,2024-11-15,103,84.0
PO_09793,PRD_2139,SUP_149,WH_036,2024-06-08,2024-06-15,2024-06-15,184,184.0
PO_09794,PRD_1618,SUP_186,WH_051,2022-01-20,2022-01-29,2022-02-04,277,206.0
PO_09795,PRD_3402,SUP_105,WH_063,2023-08-09,2023-08-20,2023-08-20,313,313.0
PO_09796,PRD_1382,SUP_117,WH_077,2024-09-22,2024-10-04,2024-10-12,120,106.0
PO_09797,PRD_2045,SUP_066,WH_024,2025-12-12,2025-12-21,2025-12-22,70,70.0
PO_09798,PRD_2649,SUP_199,WH_043,2022-03-19,2022-03-20,2022-03-20,232,155.0
PO_09799,PRD_1599,SUP_087,WH_036,2022-02-26,2022-03-10,2022-03-10,421,421.0
PO_09800,PRD_4183,SUP_081,WH_070,2023-06-25,2023-07-03,2023-07-03,455,455.0
PO_09801,PRD_2291,SUP_174,WH_071,2024-02-18,2024-02-26,2024-03-02,67,54.0
PO_09802,PRD_3355,SUP_193,WH_048,2023-07-13,2023-07-15,2023-07-15,345,345.0
PO_09803,PRD_4736,SUP_039,WH_026,2024-03-02,2024-03-09,2024-03-12,440,385.0
PO_09804,PRD_4983,SUP_159,WH_005,2023-07-15,2023-07-27,2023-07-27,149,149.0
PO_09805,PRD_2621,SUP_158,WH_043,2023-09-12,2023-09-26,2023-09-26,347,347.0
PO_09806,PRD_3681,SUP_180,WH_050,2025-11-05,2025-11-11,2025-11-11,184,184.0
PO_09807,PRD_1492,SUP_100,WH_072,2025-12-16,2025-12-23,2025-12-28,360,360.0
PO_09808,PRD_2242,SUP_018,WH_035,2023-07-18,2023-07-24,2023-07-24,40,25.0
PO_09809,PRD_2058,SUP_030,WH_061,2022-08-14,2022-08-26,2022-08-31,370,288.0
PO_09810,PRD_1091,SUP_122,WH_002,2024-05-26,2024-05-30,2024-05-30,132,132.0
PO_09811,PRD_1582,SUP_098,WH_078,2023-02-17,2023-02-27,2023-02-27,180,180.0
PO_09812,PRD_0802,SUP_094,WH_038,2025-01-15,2025-01-29,2025-01-29,201,134.0
PO_09813,PRD_3484,SUP_177,WH_016,2025-04-07,2025-04-08,2025-04-08,119,113.0
PO_09814,PRD_1227,SUP_127,WH_068,2025-05-11,2025-05-21,2025-05-21,153,153.0
PO_09815,PRD_3371,SUP_151,WH_012,2022-07-11,2022-07-21,,258,
PO_09816,PRD_4894,SUP_045,WH_051,2023-06-06,2023-06-20,2023-06-20,350,350.0
PO_09817,PRD_1103,SUP_174,WH_052,2024-03-22,2024-03-30,2024-03-30,179,179.0
PO_09818,PRD_3011,SUP_103,WH_012,2022-02-19,2022-03-02,,387,
PO_09819,PRD_1579,SUP_077,WH_060,2023-03-19,2023-03-22,2023-03-22,193,193.0
PO_09820,PRD_4926,SUP_145,WH_001,2025-06-27,2025-07-04,2025-07-04,485,485.0
PO_09821,PRD_0092,SUP_185,WH_066,2022-12-25,2023-01-08,2023-01-08,434,434.0
PO_09822,PRD_0882,SUP_174,WH_002,2022-03-24,2022-04-01,2022-04-08,209,209.0
PO_09823,PRD_3358,SUP_109,WH_077,2022-06-01,2022-06-06,2022-06-06,192,129.0
PO_09824,PRD_3692,SUP_059,WH_037,2023-11-10,2023-11-13,2023-11-13,225,225.0
PO_09825,PRD_4113,SUP_197,WH_023,2025-12-15,2025-12-24,2025-12-26,304,304.0
PO_09826,PRD_3887,SUP_090,WH_052,2023-04-01,2023-04-06,2023-04-06,204,204.0
PO_09827,PRD_3840,SUP_090,WH_066,2022-12-17,2022-12-22,2022-12-22,54,54.0
PO_09828,PRD_0003,SUP_164,WH_009,2023-08-09,2023-08-18,2023-08-18,402,386.0
PO_09829,PRD_4632,SUP_199,WH_046,2024-06-05,2024-06-06,2024-06-11,234,234.0
PO_09830,PRD_0418,SUP_033,WH_054,2022-10-12,2022-10-26,2022-10-29,221,221.0
PO_09831,PRD_2477,SUP_146,WH_019,2025-06-21,2025-07-05,2025-07-08,182,151.0
PO_09832,PRD_0181,SUP_155,WH_026,2023-03-13,2023-03-14,2023-03-22,320,320.0
PO_09833,PRD_3985,SUP_027,WH_014,2024-05-21,2024-06-02,2024-06-02,408,408.0
PO_09834,PRD_2903,SUP_050,WH_027,2023-11-22,2023-11-25,2023-11-26,131,131.0
PO_09835,PRD_2365,SUP_148,WH_065,2025-08-09,2025-08-12,2025-08-19,386,386.0
PO_09836,PRD_4590,SUP_074,WH_003,2023-11-26,2023-12-10,2023-12-17,153,153.0
PO_09837,PRD_0461,SUP_186,WH_040,2024-04-15,2024-04-24,2024-04-24,122,122.0
PO_09838,PRD_2120,SUP_160,WH_017,2023-11-21,2023-11-26,2023-12-03,372,282.0
PO_09839,PRD_2151,SUP_040,WH_069,2025-09-24,2025-10-08,2025-10-09,269,223.0
PO_09840,PRD_4814,SUP_195,WH_072,2022-09-18,2022-09-21,,119,
PO_09841,PRD_0250,SUP_068,WH_038,2023-11-17,2023-11-18,2023-11-18,413,413.0
PO_09842,PRD_4782,SUP_163,WH_023,2024-06-19,2024-06-26,2024-07-02,295,295.0
PO_09843,PRD_2919,SUP_054,WH_072,2024-11-25,2024-12-06,2024-12-06,422,422.0
PO_09844,PRD_3893,SUP_072,WH_003,2022-08-05,2022-08-09,2022-08-09,426,362.0
PO_09845,PRD_3850,SUP_112,WH_055,2023-06-16,2023-06-22,2023-06-22,219,219.0
PO_09846,PRD_4815,SUP_076,WH_076,2025-06-07,2025-06-09,,427,
PO_09847,PRD_2979,SUP_078,WH_080,2022-08-18,2022-08-19,2022-08-25,57,57.0
PO_09848,PRD_2149,SUP_033,WH_035,2023-07-14,2023-07-28,2023-07-28,282,282.0
PO_09849,PRD_0709,SUP_068,WH_079,2025-09-19,2025-09-20,2025-09-20,300,300.0
PO_09850,PRD_3221,SUP_177,WH_032,2022-03-11,2022-03-12,2022-03-12,369,369.0
PO_09851,PRD_2953,SUP_116,WH_080,2024-03-01,2024-03-10,2024-03-10,314,314.0
PO_09852,PRD_0013,SUP_024,WH_006,2025-07-23,2025-08-01,2025-08-01,337,337.0
PO_09853,PRD_0506,SUP_198,WH_060,2024-05-23,2024-05-27,2024-05-27,317,317.0
PO_09854,PRD_3995,SUP_160,WH_028,2025-01-27,2025-02-01,2025-02-01,413,394.0
PO_09855,PRD_0202,SUP_071,WH_075,2024-04-20,2024-04-30,2024-05-06,162,162.0
PO_09856,PRD_1640,SUP_108,WH_027,2024-01-20,2024-01-28,,273,
PO_09857,PRD_0734,SUP_112,WH_067,2022-01-21,2022-01-27,2022-01-27,287,287.0
PO_09858,PRD_1969,SUP_186,WH_075,2024-10-25,2024-11-03,2024-11-03,387,387.0
PO_09859,PRD_0540,SUP_089,WH_033,2022-01-22,2022-01-29,2022-01-29,380,380.0
PO_09860,PRD_3217,SUP_176,WH_049,2024-01-18,2024-01-29,2024-01-29,82,82.0
PO_09861,PRD_1896,SUP_120,WH_075,2023-03-21,2023-04-03,2023-04-05,78,78.0
PO_09862,PRD_0410,SUP_175,WH_006,2024-08-11,2024-08-15,2024-08-15,450,450.0
PO_09863,PRD_0005,SUP_042,WH_062,2025-12-03,2025-12-04,2025-12-04,410,342.0
PO_09864,PRD_0776,SUP_130,WH_067,2025-11-27,2025-12-01,2025-12-01,381,381.0
PO_09865,PRD_2910,SUP_122,WH_016,2024-05-02,2024-05-06,2024-05-06,56,56.0
PO_09866,PRD_4011,SUP_178,WH_027,2022-10-22,2022-10-30,2022-10-30,254,254.0
PO_09867,PRD_3216,SUP_060,WH_005,2022-01-10,2022-01-20,2022-01-20,338,338.0
PO_09868,PRD_3725,SUP_090,WH_063,2023-07-19,2023-07-24,2023-07-24,368,368.0
PO_09869,PRD_0150,SUP_186,WH_063,2023-03-10,2023-03-19,2023-03-19,442,442.0
PO_09870,PRD_3241,SUP_105,WH_065,2022-10-05,2022-10-16,2022-10-16,490,490.0
PO_09871,PRD_2415,SUP_161,WH_063,2022-01-14,2022-01-19,2022-01-19,55,55.0
PO_09872,PRD_4691,SUP_122,WH_007,2024-07-01,2024-07-05,2024-07-05,441,325.0
PO_09873,PRD_1557,SUP_125,WH_072,2023-04-21,2023-04-25,2023-04-25,450,450.0
PO_09874,PRD_4722,SUP_098,WH_057,2024-02-02,2024-02-12,2024-02-12,397,397.0
PO_09875,PRD_0587,SUP_103,WH_075,2022-06-27,2022-07-08,2022-07-08,195,195.0
PO_09876,PRD_2048,SUP_008,WH_080,2023-12-19,2023-12-26,2023-12-30,415,407.0
PO_09877,PRD_3997,SUP_178,WH_008,2023-09-23,2023-10-01,2023-10-01,476,476.0
PO_09878,PRD_2406,SUP_018,WH_050,2025-08-08,2025-08-14,2025-08-14,248,248.0
PO_09879,PRD_2118,SUP_172,WH_061,2024-07-21,2024-07-29,2024-07-29,189,189.0
PO_09880,PRD_4635,SUP_074,WH_026,2024-06-04,2024-06-18,2024-06-18,371,371.0
PO_09881,PRD_3207,SUP_019,WH_077,2025-07-22,2025-08-03,2025-08-03,362,313.0
PO_09882,PRD_2027,SUP_194,WH_048,2024-09-26,2024-10-02,2024-10-02,315,315.0
PO_09883,PRD_2910,SUP_122,WH_036,2024-01-13,2024-01-17,2024-01-17,238,238.0
PO_09884,PRD_0241,SUP_065,WH_045,2023-11-12,2023-11-20,2023-11-20,361,361.0
PO_09885,PRD_0228,SUP_042,WH_040,2024-11-15,2024-11-16,2024-11-18,113,110.0
PO_09886,PRD_1974,SUP_052,WH_011,2025-06-05,2025-06-11,2025-06-11,344,344.0
PO_09887,PRD_3357,SUP_073,WH_045,2023-01-19,2023-01-31,2023-02-06,186,186.0
PO_09888,PRD_4802,SUP_044,WH_080,2024-02-22,2024-03-04,2024-03-04,232,232.0
PO_09889,PRD_2140,SUP_200,WH_006,2024-10-18,2024-10-22,2024-10-28,159,159.0
